"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000114923",139.482013144181,1.52093133449965,0.167224651670562,9.09513830231163,9.44661640764519e-20,1.36009452403802e-18
"ENSG00000115884",4912.49518786045,0.228128018008148,0.068011883046691,3.35423763890694,0.000795839831915951,0.00219667906784773
"ENSG00000143878",1794.24206483539,0.898174094689045,0.0886165567641623,10.1355110995723,3.84358261815312e-24,7.30615650182701e-23
"ENSG00000138430",1251.41241159024,-0.0381559853192836,0.0963338698665458,-0.396080686596959,0.692045505558394,0.768988415180462
"ENSG00000231453",64.094317271739,0.321049718175201,0.221829786500854,1.44727957069898,0.147818638485632,0.225396298634592
"ENSG00000280414",13.814810667068,0.524700694203136,0.464544957693645,1.12949389615195,0.25868954300019,0.357130737765294
"ENSG00000217236",127.856062153924,0.0283146634437488,0.180113510499994,0.157204550425715,0.875083642172815,0.909536574895206
"ENSG00000138433",274.650372580699,-0.202383987968439,0.119556420643424,-1.69279062453742,0.0904953278926469,0.149497630571494
"ENSG00000144306",282.04424306966,0.30909491344506,0.127682629694749,2.42080629279028,0.0154861269284029,0.0320610304179799
"ENSG00000237126",11.7989122489371,0.512648048438057,0.50259118894356,1.02001001950638,0.307723708879538,0.410941969843723
"ENSG00000204120",1322.77713832706,0.00401676119857887,0.0783185990233274,0.0512874495799199,0.959096468727877,0.970554011789692
"ENSG00000182600",270.527908710969,-1.49080431831224,0.131007865246441,-11.3795024100871,5.290069934332e-30,1.37573353731883e-28
"ENSG00000066248",380.661469403885,1.54097911449108,0.121325536306147,12.7011935113367,5.82347532381365e-37,2.08236976230632e-35
"ENSG00000235655",103.583773051884,-0.00101492652631262,0.18367893034536,-0.00552554680280595,0.995591273950352,0.997305839864158
"ENSG00000162980",366.163056504929,-0.549113329573477,0.12791212913598,-4.29289492155766,1.76358482206092e-05,6.4952627996967e-05
"ENSG00000288066",65.083959633654,-0.380283065438576,0.231175757678591,-1.64499543229482,0.0999707530413533,0.162398961140534
"ENSG00000115935",483.008380500412,-0.452893603919392,0.103315243991469,-4.38360871467128,1.16729354792121e-05,4.42810269809243e-05
"ENSG00000163214",744.535491872005,0.222160840301076,0.0912017179998427,2.4359282387801,0.0148536309510862,0.0309376772614532
"ENSG00000257800",23.2612475847549,-0.798511202296343,0.365876723908914,-2.18245969233925,0.0290756229794271,0.0561347032646296
"ENSG00000163170",307.905691685127,-0.491921647042166,0.123082959229366,-3.9966673707078,6.42404670644455e-05,0.00021628326264221
"ENSG00000114978",2885.4557132229,-0.14090199390089,0.0876448567434788,-1.60764703299459,0.107912505147771,0.173108403643004
"ENSG00000065911",2933.61799938836,-2.23453126217184,0.073656859075071,-30.3370424727778,3.72427171961762e-202,1.08314235845546e-198
"ENSG00000135913",205.525217524434,-0.179580140685565,0.13926314841932,-1.28950223173794,0.197223540969856,0.286033144109374
"ENSG00000144580",782.191253526846,-0.303600875723215,0.0873736549843718,-3.47474162294708,0.000511345617609207,0.00146206472673778
"ENSG00000115556",39.8074194845445,-1.43517063370037,0.303543199368585,-4.72806057485637,2.26674566907502e-06,9.6521991033087e-06
"ENSG00000074582",339.837960001668,-0.183543431390295,0.115992327367992,-1.58237562393238,0.113563846046289,0.18083497853238
"ENSG00000163481",314.192377567113,0.0821480508326938,0.115690147086985,0.71006955130698,0.477661007048801,0.582065961801786
"ENSG00000163482",446.309420230457,0.0972290015918165,0.123028014784973,0.790299687122091,0.429352769501791,0.536076547496154
"ENSG00000135912",302.308003681827,-0.26638121536187,0.126089091613227,-2.11264283019013,0.0346313499185638,0.0653103918814371
"ENSG00000169599",403.732068903404,-0.335858044893257,0.111289639319724,-3.01787342421311,0.00254555202942516,0.00634751113367663
"ENSG00000115568",449.725951679115,-0.292654638664795,0.127216489745262,-2.30044579323644,0.021422976983895,0.0428459539677899
"ENSG00000182389",23.1097294101457,2.23349869905858,0.424051750967928,5.26704274645833,1.38638933376732e-07,6.98260557116745e-07
"ENSG00000188760",24.0483836140012,0.444815172982962,0.357737025052357,1.24341385384379,0.213715367744415,0.305733166678147
"ENSG00000163040",129.336297991248,0.171250811469443,0.166929718734072,1.02588570068973,0.304945463551941,0.408012447399277
"ENSG00000204634",2619.37589616195,-0.382129337530447,0.07617642684567,-5.01637256240207,5.26561749490664e-07,2.43856224220066e-06
"ENSG00000163013",612.365291438131,0.261019673277703,0.0922801062755337,2.82855843813552,0.0046758163542963,0.0110326190573387
"ENSG00000154518",2392.25456064094,0.288552953599521,0.0779518062342342,3.70168399603802,0.00021417325885699,0.000657054037808453
"ENSG00000187514",7776.65333415277,0.28475303261855,0.0680980662441869,4.18151422387648,2.89574132064198e-05,0.000103123849071842
"ENSG00000118257",2988.60950955103,0.662706067830143,0.0740861219160038,8.94507703590553,3.71690409489401e-19,5.16812561401597e-18
"ENSG00000123992",555.310951581197,-0.331209643151798,0.0989751298815177,-3.34639260941901,0.000818703853724685,0.00225550714358948
"ENSG00000135905",581.882883593853,-0.64142960633814,0.109052621029225,-5.88183576226237,4.05740854199829e-09,2.41314857047956e-08
"ENSG00000055917",1884.20738956545,-0.350035882390795,0.0778329387492191,-4.49727182367641,6.88309661344963e-06,2.71251210263541e-05
"ENSG00000185404",90.1189256583379,0.413120667698389,0.193635554810575,2.13349592796905,0.0328840653409896,0.0623928389910046
"ENSG00000273045",44.5125552663991,-0.110409243190117,0.275469419704707,-0.40080399235774,0.688564439296625,0.765803025221549
"ENSG00000163328",65.5178646292672,1.61090718559025,0.235803075630828,6.83157834680781,8.39854018332787e-12,6.48471354863148e-11
"ENSG00000197223",252.053170799875,0.0290395656093519,0.134985613902889,0.215130818534808,0.829665326678417,0.875629608717696
"ENSG00000115414",22363.5429385547,-0.0856763219014903,0.0960259768866397,-0.892220258301903,0.372274885806522,0.478717520804996
"ENSG00000169679",693.078478216552,-0.437169598570746,0.0921833233093015,-4.74239355749756,2.11207807760073e-06,9.03106161581297e-06
"ENSG00000153093",21.1277582068842,1.32936890658723,0.393262004315502,3.38036446948666,0.000723897666596453,0.00201307000511683
"ENSG00000153094",310.988690035035,-0.366498221350009,0.118242599049836,-3.0995447012759,0.00193818328374299,0.00495622776982931
"ENSG00000288658",8.99484767833571,2.65768136036982,0.713380206166199,3.72547673372178,0.000194946434076081,0.000600921263845189
"ENSG00000118965",721.39296454938,-0.539793420347486,0.103333893133739,-5.22377899426343,1.75308000849959e-07,8.69316457752711e-07
"ENSG00000135899",106.671294005621,0.361170084168407,0.181448249047935,1.99048536463416,0.0465374946127031,0.0847416551175695
"ENSG00000169604",4091.40280816037,-0.0403450528239309,0.0682450720673266,-0.591178990684174,0.554400498059514,0.652213894096846
"ENSG00000115267",71.9177780538316,0.348350254020905,0.209758112056133,1.66072363355217,0.0967689646038268,0.15811034010644
"ENSG00000115271",232.467221160977,0.257813077560821,0.129496462605403,1.99088895846073,0.0464930963663392,0.0846873206255343
"ENSG00000055332",1704.2675938325,-0.115893224631201,0.0928815348667491,-1.24775311688664,0.212121482638918,0.30387651851647
"ENSG00000077232",2177.14027497654,-0.310858923925352,0.0977514606909336,-3.18009492367805,0.00147226816529946,0.00385751944211346
"ENSG00000130294",373.735518658613,5.75896113238554,0.241164482468413,23.8798063190745,4.9658091701374e-126,2.47581057196851e-123
"ENSG00000228203",27.0520607533254,0.556337951514218,0.337006691703599,1.65082167568211,0.098774992754454,0.160815788725996
"ENSG00000151692",415.398217874376,0.565575075511234,0.104899574444996,5.39158598596407,6.98385265484899e-08,3.65312436532119e-07
"ENSG00000162929",401.643464549975,-0.285491799899536,0.119193006654684,-2.39520595974761,0.0166110315848706,0.0342020650331554
"ENSG00000212978",427.183925674791,-0.32921066958728,0.103192186468014,-3.19026741127656,0.0014214120384257,0.00373830294958981
"ENSG00000271889",12.4536069306656,-0.395129830217207,0.497363994704938,-0.794447998696846,0.426934670659512,0.53363011267162
"ENSG00000173209",1520.12932093808,-0.560814254343865,0.0743138722943018,-7.54656212938141,4.46897936250581e-14,4.30136182436439e-13
"ENSG00000273302",12.0024948133661,-0.0523512817487288,0.497863445370222,-0.105151889008038,0.91625528600899,0.939311137775382
"ENSG00000123609",176.275952191587,-1.14056695061909,0.15741105823641,-7.24578668994215,4.29936311726077e-13,3.77383734387326e-12
"ENSG00000080345",1000.14417116606,-0.249238760932851,0.121363771299093,-2.05365042850077,0.0400095376068852,0.074198368019815
"ENSG00000197872",21.5244045553982,2.07063730783285,0.420538694853774,4.92377356274631,8.48910620916211e-07,3.84167280471677e-06
"ENSG00000196843",95.749792149807,1.53327760501557,0.20383086195604,7.52230349369885,5.38194727099893e-14,5.1432080985176e-13
"ENSG00000114982",1087.36798351266,-0.472661220743754,0.0946307514658435,-4.99479517410742,5.8898244101202e-07,2.71395394656978e-06
"ENSG00000249715",9.03907861304933,1.90731604445094,0.637923024775379,2.98988431264497,0.00279083124717049,0.00690780216498228
"ENSG00000114988",622.579752913343,0.319229592136196,0.095451886797053,3.34440316318663,0.000824598110347623,0.00227102857095423
"ENSG00000158158",429.69256314093,0.100532804569037,0.107678932735165,0.93363485331245,0.350492280362176,0.455710475547274
"ENSG00000168763",654.086929010079,0.0558544539109064,0.101343688232891,0.55113894989248,0.581538426638839,0.675982250522765
"ENSG00000163126",15.0799415371241,-0.229420869744211,0.462383155335953,-0.496170474846821,0.61977414011432,0.708719445936755
"ENSG00000213337",118.282917703803,-0.470910075179207,0.169956716174789,-2.77076473220928,0.00559248184867952,0.0129600010968735
"ENSG00000168758",484.852076643857,-0.468380656387765,0.100103069704096,-4.67898394896675,2.88300008379602e-06,1.20527914380068e-05
"ENSG00000124831",1853.95706251895,-0.0532470962665795,0.0716829644279835,-0.742813814851008,0.457594410356203,0.562727702882884
"ENSG00000123983",3585.33711503577,-0.0990108279684799,0.0843622981262912,-1.1736383451795,0.240539915381543,0.336655560106506
"ENSG00000115318",36.7002880943092,0.771400592177105,0.307903817771274,2.50532974147836,0.0122337281752876,0.0260054277815531
"ENSG00000204843",2071.60018199754,-0.584967716253999,0.0939036755219893,-6.22944430026084,4.68092539403905e-10,3.08467326759749e-09
"ENSG00000082898",4624.6148145474,-0.409101820311052,0.0887346169675704,-4.61039709520091,4.01900544418514e-06,1.6416583567657e-05
"ENSG00000115290",269.809095794056,-0.189448848013192,0.131170112765463,-1.44429888805489,0.148654918440728,0.226473574890057
"ENSG00000115339",19.7552284603832,2.99204641112392,0.517922576278454,5.77701484384663,7.60375800446775e-09,4.41108966682055e-08
"ENSG00000123607",294.546937579184,-0.216089838524128,0.123879637756008,-1.7443531676266,0.0810975259483903,0.136019975759267
"ENSG00000115993",616.097198518574,-0.274765223970051,0.0924895457694433,-2.97077060638813,0.00297053572430515,0.00732144751258826
"ENSG00000082146",438.129587349842,-0.320004281996021,0.102169698921563,-3.1320859841399,0.00173569034692463,0.00448243252239675
"ENSG00000003393",688.412645382719,0.282250298044018,0.090532521143732,3.11766749095509,0.00182288335686601,0.00469233140246524
"ENSG00000018510",1418.63859454694,-0.0765440215580406,0.0932774909322232,-0.82060549434867,0.411871017060889,0.51904017099101
"ENSG00000138092",548.311902338091,-0.648894229543766,0.110054655244526,-5.89610887519491,3.72173455167812e-09,2.22793371961521e-08
"ENSG00000271936",52.3366059634074,-0.526742188156108,0.252091928553116,-2.08948454311627,0.0366641279087453,0.0686689956002581
"ENSG00000115137",125.946742026943,0.434326527191483,0.163672226174534,2.65363609540164,0.00796296518852202,0.0177350022386355
"ENSG00000138031",1555.17500190987,0.127995090529469,0.0774064839918271,1.65354481858371,0.0982200325477646,0.160110872483885
"ENSG00000136709",934.850021495218,-0.283065432056525,0.0849980647201505,-3.33025737690024,0.000867657424935661,0.00237611771266907
"ENSG00000144231",610.45219409503,-0.419176917567912,0.0989028059463204,-4.23827123565555,2.25247541232986e-05,8.17166235866031e-05
"ENSG00000144233",628.753643916768,-0.248525119871883,0.0917935975491514,-2.7074341403692,0.00678055228103853,0.0153663165330029
"ENSG00000272667",35.9743731345766,-0.179260058353719,0.305523585941535,-0.586730670240372,0.557384605864224,0.654929726774676
"ENSG00000286873",10.5359278473561,-0.314956223834229,0.538086580469516,-0.585326293696841,0.55832833825781,0.655773675883341
"ENSG00000136715",477.787485957377,-0.123620141774584,0.122118034215057,-1.01230045643284,0.311394416699926,0.414828045760264
"ENSG00000125637",279.819043217286,-0.42246107335139,0.143767522814109,-2.93850144373448,0.00329803122023535,0.00804791564719716
"ENSG00000189223",63.457364306832,-0.173655597629907,0.23429079843147,-0.741196832280639,0.458574103818167,0.563648525155104
"ENSG00000125618",49.7412210301692,0.61503403603607,0.257262430515074,2.39068734134514,0.016816867103148,0.0346013832036237
"ENSG00000143947",5534.85977190891,-0.21287890092568,0.0703363125891281,-3.02658602774956,0.00247332429871186,0.00618951799978803
"ENSG00000198203",234.293967085265,-0.261809705177848,0.13012849214344,-2.01193221304107,0.0442270831462949,0.0810249449766767
"ENSG00000135945",406.980296865445,-0.00294585229394989,0.113606575619428,-0.0259302974135779,0.979312934325308,0.984787109086419
"ENSG00000273306",9.74780578585794,-0.347565052971667,0.581622538381444,-0.597578377789281,0.550121295156409,0.648228550238324
"ENSG00000177483",9.88709743731543,-0.150428356307548,0.564318173488538,-0.266566563641961,0.789802902662091,0.845940378802694
"ENSG00000173559",566.893124891861,1.5328473037381,0.104546807531455,14.6618279403406,1.13184328005938e-48,6.31011668914893e-47
"ENSG00000168497",277.024067527494,0.00843114593464085,0.122704998035293,0.0687106969531576,0.945219903392263,0.9601308175211
"ENSG00000114956",930.040887511167,-0.14471404923374,0.082604506574413,-1.75189048679054,0.0797926406762278,0.134153731554116
"ENSG00000187605",601.775268541574,-1.00360858864595,0.0957699076291287,-10.479373046202,1.07453704073485e-25,2.21639141380889e-24
"ENSG00000198380",2468.01091279067,0.0724095774389785,0.0751930333223207,0.962982529625974,0.335556290657808,0.440425518764855
"ENSG00000115977",1053.90330244564,0.655142335005642,0.0847438673526605,7.73085245542636,1.06828782452219e-14,1.08318550481768e-13
"ENSG00000135999",204.406273829631,-1.09053564525939,0.140053722786082,-7.78655235694854,6.88623920513959e-15,7.09774802892415e-14
"ENSG00000168280",144.984478685143,3.66450137007166,0.220560751349027,16.6144762731278,5.47508993815895e-62,4.593284587542e-60
"ENSG00000187123",28.0168606796896,2.54594997350528,0.394468008248768,6.45413549455624,1.08838401677813e-10,7.61825154142733e-10
"ENSG00000168288",1170.41963499011,-0.291949204933536,0.0845150810767796,-3.45440365451828,0.000551511232297238,0.00156587552938282
"ENSG00000136699",1061.65976006694,-0.336547989867848,0.0946742097687,-3.55480115112736,0.000378265048889794,0.0011091791468874
"ENSG00000115325",173.271122525349,0.105631484499067,0.150056513368684,0.703944681425019,0.481467224293359,0.585763303626795
"ENSG00000175701",337.565089733484,-0.107641341002853,0.123012324536223,-0.875045174608958,0.381549326234485,0.488197370786902
"ENSG00000115963",971.587234460792,0.745457828734966,0.0927985548194742,8.03307584029884,9.50588655662128e-16,1.0646836996986e-14
"ENSG00000163596",95.1934318966788,-0.715230832829066,0.201331310065637,-3.55250672434352,0.000381579265792773,0.00111795805709938
"ENSG00000155760",1087.37435443126,1.05529507644625,0.0884752205827267,11.9275777951807,8.50111993122913e-33,2.46829522129698e-31
"ENSG00000115970",964.875830442552,-0.351255469654501,0.0812077848711818,-4.32539158914001,1.52261137496125e-05,5.66636137621536e-05
"ENSG00000115604",25.9842476895926,0.28996106851704,0.346620288793436,0.836538073193511,0.402852267199022,0.510106092636452
"ENSG00000184924",303.849284842186,-0.863227989301719,0.12456653592068,-6.92985465897034,4.21273206402747e-12,3.35518824816428e-11
"ENSG00000162959",83.7106764600266,-0.172954672615496,0.196688461019684,-0.879333092133893,0.379220698188828,0.485779677336446
"ENSG00000084090",2004.67753899415,-0.184184598442707,0.0692325140535394,-2.66037715025446,0.00780531954970564,0.017423925565097
"ENSG00000003137",448.489059710316,0.793278720098194,0.107695142965367,7.36596561604734,1.75869151379861e-13,1.60676266574795e-12
"ENSG00000240344",245.732370006757,0.116855207804008,0.130066721480025,0.898425104241244,0.368958957663807,0.475118722694519
"ENSG00000115942",563.3345542828,-0.0590969386231735,0.109159665459276,-0.541380723131848,0.58824519123812,0.681560046612413
"ENSG00000226312",15.848477791073,-0.90985345498786,0.46874070070987,-1.94105921164934,0.0522510957227278,0.0936409181844101
"ENSG00000003400",204.714048228239,-0.0258237570514524,0.134321986068781,-0.192252644613437,0.847544310502759,0.889050277920143
"ENSG00000119013",562.640491120724,0.186991718899619,0.104455836393889,1.79015098969192,0.0734296415416118,0.124790343289942
"ENSG00000152527",1151.500237413,0.0751420072623718,0.0947984595131221,0.792650087863195,0.427981717740398,0.534709026603419
"ENSG00000138036",232.671544305676,-0.293843115269086,0.130601665738061,-2.24991858724397,0.0244541138085117,0.0481630119592019
"ENSG00000223658",15.3015551821159,-0.411791919040645,0.463984760447096,-0.887511733454008,0.374803451880715,0.48133060312912
"ENSG00000138380",124.635199761577,-0.434534299492706,0.171171735593891,-2.53858674731002,0.0111301206312147,0.0239158484194922
"ENSG00000138095",5545.26648255193,-0.0290323813850496,0.0753640584840107,-0.385228475868363,0.700068147615943,0.77523728746657
"ENSG00000115525",1532.39559579873,-0.173694834189057,0.0762544875854889,-2.27783098003678,0.0227366497667082,0.0451421707166979
"ENSG00000068654",2618.15825768523,-0.18642846446113,0.0877108268957232,-2.12548976060583,0.0335457675668984,0.0635239982682992
"ENSG00000115232",148.405959188112,2.2859101009619,0.175343062067117,13.0367867083724,7.55756198415088e-39,2.9769629034635e-37
"ENSG00000153574",220.1082267474,-0.698262898834085,0.132572523334705,-5.26702578535966,1.38651738132351e-07,6.98260557116745e-07
"ENSG00000087338",858.336811398184,0.590627648837507,0.0997267081502368,5.92246209458489,3.1715692560263e-09,1.90906807580748e-08
"ENSG00000124380",330.670532417864,0.0953499748188967,0.117665221832197,0.810349679660448,0.41773923008997,0.524881161079347
"ENSG00000059728",99.8612697670725,0.27839082120684,0.184922866704254,1.50544292422239,0.132210240428406,0.205310020065469
"ENSG00000169564",1809.14505657068,-0.0893263855278482,0.0799734723717536,-1.11695019459225,0.264015621108693,0.36313333241481
"ENSG00000115998",179.242630817434,-0.370043637874932,0.151302503276457,-2.4457205258448,0.0144563010412885,0.030200221856876
"ENSG00000116001",1285.45013172654,-0.304122523269944,0.0897725896853859,-3.38769912214588,0.000704815354969946,0.00196375985058687
"ENSG00000115827",350.37822875021,-0.571563471408431,0.127583349193581,-4.479922145179,7.46702705700426e-06,2.9207947306086e-05
"ENSG00000233762",26.3496614522237,0.644722911469933,0.344062149163649,1.87385596769983,0.0609502798624041,0.106550028411035
"ENSG00000071967",1638.74168710642,0.497994127208618,0.0747174245569985,6.66503335950399,2.64605245207004e-11,1.95154756080398e-10
"ENSG00000237651",51.788034538675,-0.578648609966928,0.250291074146895,-2.31190269944393,0.0207830459393819,0.0416951197565203
"ENSG00000124356",992.385781910834,-0.122469279388819,0.0816634324481566,-1.49968322071899,0.133696479016561,0.207138733804403
"ENSG00000115170",500.68450595065,-0.248187556164286,0.101930878210488,-2.43486135429715,0.0148974966625901,0.0310253391529057
"ENSG00000128713",24.6473313653338,1.17655256807133,0.370728000422214,3.17362747548439,0.00150546776627082,0.00393564232530724
"ENSG00000128710",48.711851490438,1.61879721816631,0.275682096033137,5.87197080064181,4.30644607802097e-09,2.55429925429864e-08
"ENSG00000237380",15.3335139825882,0.738585915034508,0.455548517007211,1.62131120497714,0.104950913164125,0.169150589702964
"ENSG00000128709",30.8322744562703,1.50546725371954,0.359118505989075,4.19211828021288,2.76361836222461e-05,9.88155477619532e-05
"ENSG00000175879",142.868204862831,0.0786136236266507,0.184776741300726,0.42545194310309,0.670507247216835,0.750503621804604
"ENSG00000170166",12.3235346760457,0.638399942404439,0.50893970467339,1.25437244636696,0.209706662723345,0.301034983919248
"ENSG00000224189",41.0544741200302,1.73947115111533,0.306639953487094,5.67268267338991,1.40578487294237e-08,7.95426265656434e-08
"ENSG00000128645",7.02721887711868,2.67588099603932,0.792907885403783,3.37476905615164,0.00073877659632408,0.00205052514806031
"ENSG00000218175",15.5444112229947,-0.450148772061324,0.452832539950711,-0.994073376684285,0.320187145677184,0.424467499207389
"ENSG00000158417",1667.67985615622,-0.0839661331874888,0.0905102240345878,-0.927697772081547,0.353564364474731,0.459054922625302
"ENSG00000170500",596.540279784894,-0.422339295815107,0.0962731684778384,-4.38688476231389,1.1498567029452e-05,4.36575271244425e-05
"ENSG00000115526",223.034070438015,-0.75720435787203,0.13830903206371,-5.47472819796204,4.38183645743717e-08,2.34960385577935e-07
"ENSG00000127824",1354.69820511891,0.987406609710413,0.104367382308467,9.4608735782224,3.05381115347894e-21,4.89788645479849e-20
"ENSG00000135924",718.924940931508,0.212844690756336,0.0903262602017899,2.35639879566406,0.0184530951493952,0.037569304673544
"ENSG00000138381",225.015517780774,-0.0143865591549503,0.154246011346323,-0.0932702183309533,0.925688891251491,0.945852626322668
"ENSG00000128694",149.493286347895,0.468398732463732,0.164627993695256,2.84519492675582,0.00443842526705805,0.0105260289358743
"ENSG00000128699",508.601679069505,-0.359050575594616,0.100610052588493,-3.56873459815369,0.000358709570537518,0.00105698784293814
"ENSG00000151687",31.0279526934995,-1.69844825298578,0.359154521781836,-4.72901815229679,2.25608214362759e-06,9.61148276521033e-06
"ENSG00000144224",1751.4453386957,-0.0670019282991739,0.0902476800422616,-0.742422722310401,0.457831256774451,0.562923392497568
"ENSG00000048991",506.404244280749,-0.506579326268775,0.100754364166796,-5.02786485189014,4.9597121378837e-07,2.30239363676697e-06
"ENSG00000169047",2374.72330447237,-0.165806042920751,0.070519864955138,-2.35119626258829,0.0187131605862756,0.0380277922709339
"ENSG00000272622",9.49479279819259,0.180020688682554,0.55634890246595,0.323575166383242,0.746259691643583,0.812416970439861
"ENSG00000144468",360.029338996409,-0.156372836417271,0.108693317608362,-1.43866099460415,0.150246595728768,0.228638972308974
"ENSG00000169031",297.786410754101,0.759830489117816,0.121192081867624,6.26963806057698,3.61888302317399e-10,2.4130496276036e-09
"ENSG00000236432",20.7542050227104,0.0572557715543307,0.417237425612208,0.13722587677824,0.890852257678507,0.921154919391154
"ENSG00000168958",1102.06833189228,-0.528174525604837,0.080091495942278,-6.59463928586741,4.26291034145434e-11,3.09929303906058e-10
"ENSG00000168955",615.876629840569,-1.84172944587246,0.107049543922765,-17.2044585935018,2.45863933999449e-66,2.31909494502183e-64
"ENSG00000173744",2482.45635045369,-0.0436208735858869,0.0793554166643522,-0.549689931947421,0.582532063575112,0.676866727219717
"ENSG00000143970",1098.18906871397,-0.45866393616637,0.0870301341564013,-5.27017383820308,1.36294613776365e-07,6.87183187055064e-07
"ENSG00000084731",2182.39776152813,0.773555337211323,0.0830334357711238,9.31619088175006,1.20592022007759e-20,1.84752483234012e-19
"ENSG00000084733",6226.52886607605,0.256063218685803,0.0668713500105674,3.82919170385133,0.000128564830992272,0.000409614077198311
"ENSG00000157833",368.003463267684,0.746173772218139,0.107597264573552,6.93487678497687,4.06575371128412e-12,3.24702069848549e-11
"ENSG00000135931",371.620615245892,0.21214574926845,0.10665320022888,1.98911752121062,0.0466882328224756,0.0849540837072157
"ENSG00000081052",418.151571291495,0.872381516619012,0.103962908701165,8.39127653812204,4.80891682237635e-17,5.9012375914534e-16
"ENSG00000224272",8.62680088330782,0.590619537340866,0.652608195735179,0.905013975001522,0.365457983639371,0.471236371425924
"ENSG00000184261",9.50424311023471,-0.445971386408378,0.5832926965677,-0.764575639353332,0.44452427977785,0.549901111096372
"ENSG00000138081",901.142130836133,-0.256748830896029,0.0846285357416611,-3.03383283954937,0.00241468184825925,0.0060540514730063
"ENSG00000231731",21.50354472745,0.199412650298256,0.382071114450042,0.521925481295002,0.601722215923629,0.693301595765423
"ENSG00000172071",407.998536150585,0.237787348399347,0.103872714247021,2.28921858953123,0.0220666550315218,0.043977059193702
"ENSG00000188452",30.1153746845793,0.0815877858065791,0.316739708935357,0.257586224603213,0.796726262213866,0.851161581708826
"ENSG00000144591",611.545443977615,0.450909516093819,0.101722284129663,4.43275060083251,9.30384651353647e-06,3.5776139634467e-05
"ENSG00000172845",1492.09437991833,-0.255349277048185,0.0884566650002236,-2.88671607783924,0.00389285342156114,0.00934520459571356
"ENSG00000115677",8919.08998367143,-0.0558582203631359,0.0807844285383254,-0.691447861596692,0.489284135282513,0.593164385207715
"ENSG00000030419",47.5768844144071,1.25533259487348,0.290891151818188,4.31547191115006,1.59262303136939e-05,5.91052145839981e-05
"ENSG00000071575",69.6028033857649,0.412923533099785,0.221617058786217,1.86322991272126,0.0624299260711994,0.108733627102748
"ENSG00000244122",36.9568891777107,0.704568353307555,0.291048515160907,2.42079349869912,0.015486671942301,0.0320610304179799
"ENSG00000135636",28.217419181244,0.667206258107737,0.338597886363202,1.97049740999283,0.0487813915296937,0.0881287174855735
"ENSG00000283196",46.3568564912806,-0.123417122603062,0.258382615509945,-0.477652578752197,0.632897501453276,0.719904921475762
"ENSG00000144426",450.379015016838,-0.154844165658881,0.118093759305888,-1.31119685383036,0.189791265031369,0.277142893288485
"ENSG00000123600",253.593903363154,-0.49766366062907,0.134880924339239,-3.68965191384213,0.00022456110062032,0.000685787750406823
"ENSG00000150722",39.8425038648603,0.847501978561129,0.282278620714766,3.0023597834478,0.00267895354039502,0.00665164190095234
"ENSG00000169967",828.744689263616,-0.647191439988176,0.114029113498825,-5.67566843352551,1.38148135187918e-08,7.82435884137995e-08
"ENSG00000144134",124.041734152061,0.0594694780121933,0.165489331974124,0.359355357247391,0.719329266996906,0.790596190029351
"ENSG00000084676",600.296233790486,-0.195178522418605,0.0950366852866574,-2.05371769680195,0.0400030227277977,0.0741977834396332
"ENSG00000121964",118.5313183704,-0.332998452291914,0.17692911438545,-1.88210093883394,0.0598223119299925,0.10491701478564
"ENSG00000078018",317.092404100512,2.30764884736459,0.131169910580433,17.5928216856529,2.79601844788136e-69,2.90419773306725e-67
"ENSG00000284308",39.2357320685981,-0.394243393466611,0.286988782088611,-1.37372405498722,0.169527366054836,0.252583037709775
"ENSG00000155744",147.013938229142,0.551720933184873,0.157745120763374,3.4975467419527,0.000469558420930679,0.00135121940060032
"ENSG00000115718",82.808012470923,0.712881965088525,0.207632607435406,3.43338155742373,0.000596102581674497,0.00168289759751172
"ENSG00000163166",745.82007909298,0.026958732334817,0.0901289995301958,0.299112743682293,0.764854023110067,0.827035735733714
"ENSG00000072163",39.1242153186205,1.56967236860437,0.302683422482832,5.18585509483396,2.15025955686224e-07,1.05044874768326e-06
"ENSG00000116127",348.047670726022,-0.278553939685006,0.121816959566606,-2.28665976130114,0.0222156901060122,0.0442387073319539
"ENSG00000068024",524.249846573883,-0.126237323943947,0.0948384032407357,-1.33107812479201,0.183163305980874,0.26913099438921
"ENSG00000115738",500.861624265653,0.366935519158194,0.106797923201879,3.43579264612271,0.000590822980026347,0.00166892960479523
"ENSG00000143797",593.676202703722,0.739496867302762,0.0984659656687819,7.51017737225337,5.90473040605417e-14,5.62432017388893e-13
"ENSG00000152049",28.6923069578193,-1.04341491457938,0.345671825355274,-3.01851304631778,0.00254018464282507,0.00633774978800364
"ENSG00000134313",1585.98440284036,0.163198815797943,0.0781151492280453,2.08920827023589,0.0366889792948249,0.0687081657753481
"ENSG00000119820",1448.29091543702,-0.100611582187006,0.11452113733518,-0.878541590907674,0.379649877430666,0.486194801201022
"ENSG00000115760",3128.07353764559,-0.0442629953364866,0.0911975698604383,-0.485352793985884,0.627426111921109,0.715406799073663
"ENSG00000276334",21.4128051368148,0.547351676231934,0.43159967631135,1.26819297203801,0.204729046194399,0.295054662709966
"ENSG00000276517",20.4053244767201,-0.185024712012756,0.386197578242808,-0.479093403057096,0.631872182636273,0.719113649449094
